timestamp,x,y,z,ox,oy,oz,ow
1740661497.6090229,0.02058978189064413,-0.02117370094327565,0.001282703416813005,0.38746022705803296,0.004126639479235608,0.0052957520852252235,0.9218619735646969
1740661497.6760151,0.02504332583978802,-0.03060716623030382,-0.0010701640624538003,0.38809051056591565,0.004520953082049977,0.006583440593608645,0.9215866616340904
1740661497.7424896,0.01948778641233704,-0.025942828919296352,0.002231368107633628,0.3872805043055538,0.0035019192846882587,0.004954823253204134,0.9219419706644715
1740661497.8091736,0.018728498141021586,-0.03644671637030356,0.0007046544327979635,0.3864634063620741,0.003710701261078773,0.004915902568625041,0.9222841753717284
1740661497.8756948,0.018259652838625743,-0.033377758109567966,0.0021499687604460468,0.3864537549295846,0.0030771554853976663,0.0039786216353238125,0.922295070454584
1740661497.9425893,0.015145588342987997,-0.037395468592011046,-0.001824487521538483,0.39092647848341255,0.004696622290853801,0.0027130030809806556,0.9204059266290596
1740661498.0092547,0.02096036707636085,-0.044746003388306796,0.004643567931045371,0.38741980227846806,0.003822594835320883,0.004445129475498818,0.9218847679591978
1740661498.0763872,0.019151993473230853,-0.04247427204301943,0.0010819196688980936,0.38703016359343956,0.002665691200500851,0.0025365444556326717,0.9220597120043169
1740661498.1422722,0.01802953940631447,-0.043184598915275985,0.002145255143479024,0.38710208068569746,0.0021546755643483202,0.0018441609384057462,0.9220325024490458
1740661498.2088556,0.018861157240101494,-0.05665041446762949,0.005783659933037574,0.38678423995414885,0.0018162642332700558,0.0033020398067508208,0.9221625395994141
1740661498.275956,0.0225771375017661,-0.05594507410098795,0.002387232402716016,0.3874147513482375,0.0010792010120286777,0.003177012755809269,0.9218994263762769
1740661498.3423648,0.022916093880542648,-0.0656152296124141,0.0013841716899872232,0.3877175421269346,0.0021255044816825925,0.002266865824242391,0.9217729932456701
1740661498.4092724,0.017384050711864035,-0.06486370422038543,0.004150807640030687,0.38663282736548293,0.0009749593814450828,0.0008648383323837133,0.9222328113400846
1740661498.476604,0.01652715847577127,-0.06969250814310855,0.0037933220747160897,0.3874461200910217,0.0002579885775204552,0.0002452518254561673,0.9218922807572745
1740661498.5423188,0.018404923694635825,-0.08301808551499165,0.0022566759370949074,0.38790304697568895,0.0029687322605133136,0.0007485321465526033,0.9216950973480154
1740661498.6088736,0.02068833117185673,-0.0898136502872589,0.0010015093045504346,0.3881955061502566,0.0018270770946907046,-0.0006406139568004626,0.9215750107331441
1740661498.6759114,0.018578060339760685,-0.09696440823940115,0.0035449535343842244,0.38723956159224604,0.0006717434863485748,-0.0026960747640209434,0.921974946448872
1740661498.7423422,0.018772778453706764,-0.10144365600953388,0.00412916027573746,0.38668439288086204,-8.750457787454853e-05,-0.005141094208146982,0.9221977780257612
1740661498.8088784,0.020647487284416365,-0.11591629155847577,0.004583371126250343,0.38623435250452687,-0.0008739069013958688,-0.004791894181555697,0.9223878246064882
1740661498.8763094,0.011830543439669824,-0.1171934905771073,0.0061526417822956115,0.3872219127973272,-0.0028743621484025317,-0.008833713053645513,0.9219397452141354
1740661498.9421961,0.014410557447190712,-0.12393170662103055,0.006206766978590897,0.3856725425483897,-0.003162819250752921,-0.012742118935487979,0.9225423160504247
1740661499.0091715,0.011782187524379314,-0.12517602195585692,0.005453692298250478,0.38455060852894213,-0.005873942457209908,-0.018284869226916266,0.9229041065231991
1740661499.0760417,0.016003612978708885,-0.14001100858457544,0.005808290984809601,0.3859958550688123,-0.008148076020171076,-0.019481149290448453,0.9222587996593957
1740661499.1431046,0.01632321980924954,-0.14644399875162442,0.007712397009123784,0.38509308815523074,-0.008768737501186384,-0.022038023976907167,0.9225728958715925
1740661499.2101574,0.019444201431246776,-0.15216549193185108,0.010246333530695302,0.38690338884595465,-0.010744641132874188,-0.024698248862824783,0.9217268125044166
1740661499.2761037,0.02022424413994184,-0.15897932379955992,0.007170979413900053,0.3850564955168014,-0.014082795171828054,-0.027448445425671028,0.9223772292203348
1740661499.3427079,0.017561986475559958,-0.16933151448090847,0.005851252768720865,0.38493635350730004,-0.01431936665337732,-0.03302382660576512,0.9222409589491575
1740661499.409092,0.013592548573613515,-0.17417655212592534,0.006755176687940306,0.38662058140121197,-0.016603039352850152,-0.0393235709666034,0.9212505206987246
1740661499.4758978,0.013147917251665604,-0.18033473442008735,0.007164622337871483,0.38578103834396615,-0.01978344195878809,-0.043976887297948616,0.9213292784135856
1740661499.5423665,0.008598755197864188,-0.1923740126957409,0.01183126918950781,0.3885262962729364,-0.022458763039527846,-0.04700736589371956,0.9199637104902035
1740661499.608957,0.013299405209371392,-0.1986274641457858,0.007432103715428869,0.38714003186733853,-0.022227932397399886,-0.052772397763880104,0.9202410492807542
1740661499.6776223,0.005885155287871562,-0.2091339677747275,0.006750315415579122,0.38610008251194466,-0.024861427788664105,-0.06016483677702685,0.9201569584088208
1740661499.7425377,0.0024095802401945775,-0.21186890822370233,0.006689638034933267,0.38457738174646383,-0.028297079913157157,-0.06343622258668481,0.9204756153105609
1740661499.8092787,0.00391083724612797,-0.2202179632766855,0.007703156321319008,0.3856051034859832,-0.028605976126403594,-0.06609392130688017,0.9198488983858707
1740661499.8765533,0.0010513994044043977,-0.22401717384884898,0.007780621387612627,0.3840657670678954,-0.03022438546264086,-0.07097020969643848,0.9200778241135901
1740661499.946717,0.0034866858825168758,-0.229647201009755,0.006294563219734525,0.3848394049752996,-0.032704931666488746,-0.07841330842166926,0.9190649448680522
1740661500.00917,0.002861261966988223,-0.23458322501195533,0.0031898320501188493,0.38274154958134143,-0.03535988781602506,-0.08282297275649071,0.9194557845494744
1740661500.0762458,-0.0031462430311586177,-0.24645503333350788,0.007123165939574603,0.3826158347436175,-0.03809510366933869,-0.09169427848364896,0.918556500915012
1740661500.142204,-0.005557843244648283,-0.25535300467432764,0.010554973885134333,0.38284090537719895,-0.04419472700425704,-0.09711661378974237,0.9176317510859135
1740661500.2089798,-0.010110760974783669,-0.25772842492436876,0.006768548858046187,0.38097293788696407,-0.04379746701692729,-0.10441979861795872,0.9176262355323443
1740661500.2766273,-0.01002075532498265,-0.2700979432813034,0.007683679894701704,0.3822107859269448,-0.046398666634210974,-0.10889228876098093,0.9164630643425133
1740661500.3422909,-0.00891961951028013,-0.27854662027269356,0.0067501104908889885,0.37965065935720665,-0.04980249752176991,-0.11414812119390866,0.9167089475499479
1740661500.4089448,-0.017828010853320142,-0.2898119001799211,0.019321547804113205,0.3816650526597466,-0.05179371250670881,-0.12210032022083972,0.9147353227710043
1740661500.4761558,-0.022488921166693487,-0.29639851732287964,0.020367023056969757,0.3825874006912888,-0.051705600503249974,-0.12946469011213738,0.9133412865534163
1740661500.5422392,-0.03175320424806391,-0.307595357128466,0.017626440655523056,0.38290798022569766,-0.05600755745776222,-0.13536869189285095,0.9120964584090383
1740661500.6093059,-0.030830317656643243,-0.31176178596129345,0.017480209221115893,0.3794121291181881,-0.05940098891788776,-0.14198435539071508,0.912336780809512
1740661500.6781368,-0.03515202919528099,-0.3193067659398863,0.018949022544179163,0.3828807613856695,-0.05989929752894364,-0.14523963715590724,0.9103405102021385
1740661500.7423556,-0.03167446815137125,-0.3272977276456803,0.016939835539360792,0.3785903291045861,-0.06159915056163999,-0.14878489240715181,0.91144827782489
1740661500.808899,-0.04054195170963917,-0.3338845642111567,0.014950459349810919,0.3791779315481634,-0.0634537613484803,-0.15545796912983734,0.9099618322938677
1740661500.876266,-0.043774015271665516,-0.34455761995092554,0.015666542365004685,0.37668275398832374,-0.06772581392210925,-0.16055588738103457,0.9098049922943093
1740661500.9424195,-0.04771819570628736,-0.35434645146285865,0.01562811534950094,0.37691280185719744,-0.06792766291151639,-0.16579837710461434,0.9087538008487296
1740661501.0093913,-0.05287276329759395,-0.3639399592015709,0.01917251852535516,0.37618430063035296,-0.07158300855115904,-0.17325944028207088,0.9073821748299667
1740661501.076413,-0.05686663596390675,-0.37206922113835594,0.014726095941380976,0.3747741332499607,-0.07341907822175464,-0.1787252044126526,0.9067586720332287
1740661501.1426091,-0.05694078252318395,-0.3783916975332666,0.015503567812446288,0.37546758334509084,-0.07665342138282734,-0.18365971374704396,0.9052168007685552
1740661501.209034,-0.06017597319368955,-0.3898335374097885,0.016075796619291934,0.3730277550998213,-0.07681267490840929,-0.19161811235832743,0.9045621072733669
1740661501.27615,-0.06823491185607496,-0.4057697255870647,0.012969103504016862,0.37443109482094755,-0.08242262714995001,-0.19506374760032355,0.9027502423909973
1740661501.3426635,-0.07397700562189441,-0.408201522043099,0.01704578510235358,0.3743493601761597,-0.07970449010274391,-0.2036718269703271,0.9011257058211861
1740661501.408658,-0.07957253235149851,-0.41465869283983814,0.019188083229815217,0.37812269338771676,-0.08267804283750872,-0.21039862028856227,0.8977304665424066
1740661501.4763205,-0.08033037959965993,-0.42877658109298966,0.015101904433121992,0.3717693600553918,-0.09062632903119927,-0.21753776327313923,0.8979152147950569
1740661501.5422494,-0.09006598377809098,-0.43572845392468784,0.016398892737750786,0.37305520997116043,-0.09023003479854022,-0.22540492878287122,0.8954780674109314
1740661501.609293,-0.0921724078517869,-0.4382483376850936,0.02172202432607656,0.37045606752065446,-0.09549171209756538,-0.23414433457648476,0.8937673441917328
1740661501.6786478,-0.0993782080745194,-0.4540463347384308,0.01638039119861719,0.37143432118718317,-0.09826764418719126,-0.24048414509983734,0.8913738784066519
1740661501.7422101,-0.10528417395802935,-0.4544572426343811,0.01909200992057928,0.36828064159260776,-0.10349411518528276,-0.24590990487951947,0.890610271573542
1740661501.80902,-0.11225521574940019,-0.4672990152168073,0.016871187639090342,0.36491295021201875,-0.10717380914914595,-0.25417783628547663,0.8892389672867786
1740661501.8760448,-0.11573197802726654,-0.4693068090952609,0.02188635202779484,0.3682463369084885,-0.10959359096350955,-0.26248729648617714,0.8851464846885969
1740661501.9423854,-0.12108537106062184,-0.483251158462667,0.015974065688986197,0.36529660344827125,-0.1117051648612332,-0.2714595534241827,0.8833968861770028
1740661502.0088177,-0.1293568499261721,-0.4884544585841415,0.016360432798603153,0.3667070169811138,-0.1123883518739776,-0.27257482716741743,0.882381881984505
1740661502.0759048,-0.13156146755088105,-0.49603724310985386,0.0205851267906355,0.3663425948536924,-0.1099427109866352,-0.272207476286536,0.882954581703095
1740661502.1424568,-0.15001514725641624,-0.5042778872581574,0.01860552720804095,0.36640445987208786,-0.11130933754349744,-0.2756428164847922,0.881691012136226
1740661502.209292,-0.1568693752587674,-0.5079382166428359,0.0191379313335187,0.3664150240245152,-0.11162203720351307,-0.2762229871316956,0.8814654913039391
1740661502.2762973,-0.16049003466248032,-0.5152318871835607,0.016325807590751987,0.3649402930845285,-0.11070087751919912,-0.27624279630089066,0.8821869505335717
1740661502.3422527,-0.16312869169620908,-0.5250300850341343,0.018801945414980085,0.3656985765834309,-0.11155118231968342,-0.2776357191019311,0.8813281410954078
1740661502.4090319,-0.1719722823298505,-0.5342322249854871,0.016922854209392428,0.3655392094000296,-0.1117111151486587,-0.27925166879855945,0.8808633370828101
1740661502.4756355,-0.17611508305403922,-0.5367971388184114,0.01662911956796294,0.3649020514574148,-0.11176102971122892,-0.2796228327272447,0.8810034259284395
1740661502.5427988,-0.1809988269903731,-0.5471281674991226,0.016064005313136332,0.3667650570674229,-0.11053166489165141,-0.27909944159463057,0.8805507626889975
1740661502.6095421,-0.18977910558856198,-0.5594722891811863,0.014500981352999242,0.36564128597632894,-0.11172670542229644,-0.2794660884844618,0.8807509856209363
1740661502.6760485,-0.20003219142141296,-0.5649107459857593,0.016411349097096437,0.3647358541793128,-0.11257388915624013,-0.2807786669647275,0.880601054015856
1740661502.7424567,-0.21225122951929554,-0.5923018724245327,0.01313426629978259,0.36339731458362196,-0.11277129382230772,-0.2826422011671333,0.8805330278657653
1740661502.809083,-0.22818149058464765,-0.6098146635962418,0.015242110116525147,0.36384151859139363,-0.11335013455669898,-0.2830354218742593,0.880148877355159
1740661502.875659,-0.23934191188879583,-0.6254773096794535,0.014174048241834485,0.36372733279120606,-0.11425713032413329,-0.2848317623034759,0.8794990635206985
1740661502.9424243,-0.2531912369973816,-0.6492155544403825,0.013050395117073179,0.36441016854357644,-0.11275825446649473,-0.2874110177455668,0.8785702658240654
1740661503.0083492,-0.27002144429336744,-0.6653814157660823,0.013298579531191986,0.3639113020144183,-0.11468333279956423,-0.28597417451710444,0.8789966262468906
1740661503.076176,-0.27778914613429295,-0.6817125030198248,0.014737068012788132,0.3634542401025564,-0.11609842002352808,-0.28708620815599944,0.8786374003570095
1740661503.1421976,-0.2848397092400378,-0.6917867181125322,0.013179336425651377,0.3634364042561259,-0.11601051316851428,-0.2878753686175772,0.8783981517734711
1740661503.2090435,-0.2980759714790424,-0.7022006739919978,0.017792507479873335,0.3623067702053536,-0.11521553466093315,-0.2886003861817667,0.8787314731656627
1740661503.276036,-0.3073059275954802,-0.7214999228405119,0.018471359072550438,0.36183289538844793,-0.11571906543722309,-0.289956428908498,0.8784140954263994
1740661503.342385,-0.3177904353797478,-0.7310729854424566,0.014170827505128781,0.36119434312490206,-0.11726902693539072,-0.2889666840465503,0.8787974040285612
1740661503.4088707,-0.33564117653538167,-0.752261148108068,0.01750614547085895,0.36277949118601205,-0.11827757193103218,-0.2887753832027685,0.8780718847617273
1740661503.4766965,-0.34531537701407555,-0.7709269334494855,0.017899079400575505,0.3626012446671869,-0.11770903782923052,-0.2900870337085829,0.8777895150053224
1740661503.5427837,-0.3640292690206616,-0.7853626333949418,0.014008098666060613,0.36216090837745196,-0.11876791665023813,-0.2908659356415247,0.8775708893879522
1740661503.6094782,-0.37589835397861515,-0.8069020714364191,0.015729799742516676,0.3616460036267925,-0.12011780302069963,-0.29094004536445345,0.8775749378039349
1740661503.6761906,-0.3837364134792397,-0.8207653114024877,0.018176051807495496,0.3620749327750428,-0.11890409327314841,-0.2925058999459657,0.8770426774995841
1740661503.7428803,-0.399796032980404,-0.8350219270474263,0.013147086284457703,0.3617738178718414,-0.11742258521652323,-0.2919948954673945,0.8775366785522333
1740661503.8094723,-0.4102811343477806,-0.8458798660640283,0.013793768641543663,0.35995615003574016,-0.11727560729692023,-0.2913014439274816,0.8785337049597759
1740661503.876069,-0.413371527803152,-0.8611121191932807,0.015370456360123807,0.3621425980153524,-0.11712039879082531,-0.2905789209645897,0.8778948921031626
1740661503.942179,-0.42983460396774004,-0.8788734577435525,0.01112133867939109,0.36228960168622504,-0.11677684274277736,-0.2911082113791743,0.8777046329926048
1740661504.0091698,-0.44089250265548646,-0.9008046330577022,0.014312198741721035,0.36376111142012635,-0.11625932676222345,-0.29164464800381285,0.8769863294544111
1740661504.0760288,-0.45076531578580614,-0.9179490565077444,0.015934838458296526,0.364910958961809,-0.11645260623401914,-0.2905231478781519,0.8768552235562306
1740661504.1423707,-0.46220232645604975,-0.9362149607915633,0.016082865054985015,0.3660110276679571,-0.1170309271581602,-0.28980098259124937,0.8765586575940562
1740661504.209261,-0.47821627831047775,-0.9570798147903357,0.016647693769339538,0.36378832898552993,-0.11807003286358525,-0.2890788642574885,0.8775824344602098
1740661504.276315,-0.4928027871304843,-0.9754903920871263,0.020379744744201265,0.3658421092661142,-0.11832772211250588,-0.28733993291760535,0.8772649908769256
1740661504.3421943,-0.510952571281649,-0.9938049238547325,0.020403080299403433,0.36531731659713756,-0.11876571240755981,-0.287894471700772,0.8772426898610927
1740661504.4097545,-0.5238074974834692,-1.0080051660580616,0.020181377561505662,0.36611734332282064,-0.11782846577235372,-0.2859298924481506,0.8776779820506848
1740661504.4761963,-0.5290333485822389,-1.0240636974315065,0.023877058911764552,0.36698933751127893,-0.11708178742821079,-0.28584520725739454,0.8774412793421706
1740661504.5424511,-0.5460254650981707,-1.0340997487551102,0.020157102416230505,0.3660182917738639,-0.11591958178963246,-0.2864144004009569,0.8778154999130625
1740661504.6094315,-0.5531655253054031,-1.0486552732964123,0.01687023279079935,0.3645691237063095,-0.11579184497322217,-0.28275740542928657,0.8796191518791578
1740661504.6762457,-0.5615583473167773,-1.0641992809964798,0.02235186126640554,0.36461840874770124,-0.1140640680577197,-0.2803832406415707,0.8805839214678799
1740661504.742424,-0.5810519031007552,-1.0791779649333202,0.02190592228152322,0.3654011324920719,-0.11619523574003059,-0.27932358443989763,0.8803175647120064
1740661504.8090434,-0.5867153316832493,-1.0984112547940859,0.025195052474212137,0.367426305778294,-0.11400704518711922,-0.2749251151455433,0.881144984966735
1740661504.8762407,-0.5987317683701532,-1.1134775687826768,0.023168450540954583,0.3683591672982597,-0.11320014941490386,-0.27061634184245065,0.8821927485349141
1740661504.9424548,-0.6128554995902179,-1.1362347297160083,0.02172375782368151,0.3693605043975705,-0.11138566998427256,-0.26863381406100567,0.882610856638623
1740661505.0088568,-0.6182535120526061,-1.154877245960449,0.021113718680904142,0.3696969229553986,-0.1096927613471316,-0.2654631488151413,0.8836407640475293
1740661505.0765743,-0.625479188954149,-1.1716463454722787,0.02243240207253268,0.36983321704578137,-0.10719696201730565,-0.2610447925051077,0.8852049588709915
1740661505.1424825,-0.6351742315327646,-1.1877876004185364,0.020861773389745868,0.3704823176770751,-0.1037980487266022,-0.2551082357767599,0.8870674187501432
1740661505.2089045,-0.6458487226085958,-1.202960429221535,0.02415630463519609,0.3678612972764361,-0.10218994151279873,-0.2511434542818555,0.8894730165615401
1740661505.2764306,-0.6522098620081074,-1.2133647441908317,0.020481025685271954,0.3682978293315266,-0.1020905951202962,-0.24683865093052867,0.8905082255119634
1740661505.3426867,-0.6610069528292903,-1.232112895837757,0.022582504769504824,0.36969442280427783,-0.10209672899814194,-0.24278311079811887,0.8910435751333827
1740661505.409039,-0.670243809565515,-1.2490030869521358,0.023270449221315853,0.3716455981513707,-0.0992066315779252,-0.2379453582721707,0.8918629940200457
1740661505.4764931,-0.6795905159256168,-1.2605332357814307,0.02404081055915231,0.3735206108133154,-0.09626444114400494,-0.23238240425246257,0.8928683715210912
1740661505.542384,-0.6937592928746859,-1.2802457402879914,0.025443497994954354,0.3726199875421433,-0.09420359433770348,-0.22857664473995168,0.8944454959232432
1740661505.6091778,-0.7031511141924066,-1.3016980674223932,0.024774869616075897,0.373248005605487,-0.09144995751713887,-0.2208219550135388,0.8964153589523323
1740661505.6763341,-0.7102065048405791,-1.3193383047114002,0.024774186400304602,0.3746292304434159,-0.08722211590658017,-0.21404111437878773,0.8979040280284079
1740661505.7424634,-0.7225180907667902,-1.3335529784369489,0.024729698964241084,0.37287690829615183,-0.0859647600958959,-0.2085913704627838,0.9000347279131045
1740661505.8092294,-0.7292505555705577,-1.355285799062685,0.022538925658680518,0.37604076805612946,-0.08294015332533375,-0.20094413290817387,0.9007417649781253
1740661505.8761442,-0.7406922462895966,-1.371009589723306,0.022031353241158718,0.37735584894763163,-0.07970327850965801,-0.19495587501192593,0.9017993997880895
1740661505.9424317,-0.7453128026545766,-1.3914835422337946,0.022128160561970353,0.37768095117098954,-0.07659075146548752,-0.1897830813257555,0.9030356238571269
1740661506.0089302,-0.7493538737351115,-1.4075750639312963,0.026069386763068633,0.3776797160215181,-0.07345196588485943,-0.18526961864481567,0.9042333820539693
1740661506.0766366,-0.7539106462108256,-1.4183891364160175,0.024260885655960088,0.37581308118107976,-0.07110208704436721,-0.17930975003860905,0.906397834712887
1740661506.142189,-0.7640149056329945,-1.435846134229471,0.025394498913771598,0.3772740507117935,-0.0682599139677582,-0.1740228568502035,0.9070396463762336
1740661506.2093158,-0.765331219266636,-1.4484880642279825,0.03524369161155995,0.3746398771356376,-0.06882743626741132,-0.16698845214395966,0.9094078311336528
1740661506.276607,-0.7817698275305076,-1.4638791312365664,0.03643033052056373,0.37723630637710165,-0.06787548914165883,-0.1615648733797907,0.9093857700747876
1740661506.3423886,-0.7861736752347254,-1.4819096436395929,0.0385570253668342,0.37610528836538404,-0.06630681655801017,-0.15637090176534615,0.9108766981444997
1740661506.4090548,-0.7889423010517491,-1.5034837364943725,0.03662615430516271,0.3756570071630706,-0.0642563990396952,-0.15096078499031138,0.9121204797321708
1740661506.4757504,-0.807065883904319,-1.5203596148395482,0.03149918814163357,0.37876851782849474,-0.0615961357293031,-0.14754820637727134,0.9115754783670262
1740661506.5422776,-0.8067150024293782,-1.5421941873837532,0.0387694757175416,0.37668162875103856,-0.06037972923274917,-0.14063693806994815,0.9136117832589258
